Time(s),ADC
276.0318,281
276.0358,688
276.0393,600
276.0433,116
276.0478,0
276.0518,279
276.0558,689
276.0593,597
276.0633,117
276.0681,0
276.0721,277
276.0761,689
276.0795,610
276.0835,119
276.0870,0
276.0921,277
276.0961,688
276.0996,604
276.1036,123
276.1071,0
276.1113,269
276.1153,689
276.1198,605
276.1238,125
276.1274,0
276.1314,275
276.1355,689
276.1392,588
276.1434,107
276.1481,0
276.1521,284
276.1560,688
276.1595,588
276.1635,115
276.1680,0
276.1720,283
276.1760,689
276.1801,591
276.1831,111
276.1876,0
276.1916,270
276.1956,688
276.2001,605
276.2041,125
276.2076,0
276.2116,265
276.2157,688
276.2195,612
276.2235,136
276.2271,0
276.2322,255
276.2351,689
276.2399,615
276.2439,136
276.2475,0
276.2516,265
276.2556,689
276.2594,619
276.2634,149
276.2680,0
276.2720,262
276.2760,688
276.2795,607
276.2836,141
276.2872,0
276.2913,256
276.2953,688
276.2994,612
276.3033,134
276.3070,0
276.3110,250
276.3160,688
276.3198,612
276.3238,143
276.3273,0
276.3313,253
276.3354,688
276.3391,621
276.3440,152
276.3475,0
276.3516,259
276.3556,688
276.3601,614
276.3641,146
276.3678,0
276.3718,276
276.3759,688
276.3796,619
276.3836,163
276.3872,0
276.3916,253
276.3955,689
276.3993,627
276.4033,160
276.4078,0
276.4119,265
276.4159,688
276.4195,611
276.4236,147
276.4272,0
276.4313,263
276.4353,688
276.4400,617
276.4440,157
276.4470,0
276.4513,267
276.4553,689
276.4601,623
276.4641,169
276.4677,0
276.4718,269
276.4758,689
276.4795,616
276.4834,149
276.4879,0
276.4920,252
276.4960,688
276.4994,630
276.5035,167
276.5079,0
276.5119,227
276.5159,689
276.5195,630
276.5235,168
276.5280,0
276.5320,234
276.5360,689
276.5395,638
276.5435,181
276.5481,0
276.5520,246
276.5560,689
276.5595,635
276.5635,178
276.5680,0
276.5720,235
276.5760,688
276.5795,633
276.5835,183
276.5880,0
276.5920,223
276.5960,688
276.5996,632
276.6036,176
276.6081,0
276.6116,223
276.6156,688
276.6201,637
276.6241,184
276.6276,0
276.6316,235
276.6356,689
276.6401,644
276.6441,202
276.6476,0
276.6516,239
276.6556,689
276.6601,649
276.6641,202
276.6676,0
276.6716,235
276.6756,688
276.6801,648
276.6841,199
276.6876,0
276.6916,226
276.6957,688
276.6998,647
276.7038,200
276.7083,0
276.7123,222
276.7163,689
276.7198,646
276.7240,202
276.7275,0
276.7315,216
276.7360,689
276.7396,643
276.7436,208
276.7471,0
276.7522,240
276.7552,688
276.7597,641
276.7637,184
276.7672,0
276.7714,242
276.7754,688
276.7801,633
276.7841,194
276.7877,0
276.7918,232
276.7958,689
276.8002,647
276.8042,205
276.8078,0
276.8119,221
276.8159,689
276.8196,651
276.8236,219
276.8272,0
276.8317,214
276.8357,689
276.8394,652
276.8443,214
276.8478,0
276.8518,213
276.8558,688
276.8593,646
276.8644,200
276.8678,0
276.8718,213
276.8759,688
276.8802,653
276.8832,207
276.8877,0
276.8918,221
276.8962,688
276.8994,653
276.9034,214
276.9080,0
276.9122,215
276.9162,688
276.9199,651
276.9239,218
276.9280,0
276.9321,214
276.9361,688
276.9398,654
276.9437,219
276.9482,0
276.9524,200
276.9553,689
276.9600,662
276.9640,224
276.9676,0
276.9717,203
276.9757,689
276.9794,660
276.9834,239
276.9873,0
276.9915,218
276.9955,689
276.9998,657
277.0038,215
277.0074,0
277.0115,226
277.0154,689
277.0197,657
277.0237,229
277.0283,0
277.0322,224
277.0362,689
277.0397,668
277.0438,249
277.0474,0
277.0522,216
277.0562,688
277.0599,663
277.0639,243
277.0675,0
277.0716,204
277.0756,688
277.0794,672
277.0834,260
277.0880,0
277.0921,216
277.0961,689
277.0999,671
277.1039,266
277.1075,0
277.1117,206
277.1156,688
277.1194,670
277.1234,256
277.1280,0
277.1320,201
277.1361,688
277.1398,670
277.1440,246
277.1477,0
277.1518,226
277.1559,688
277.1595,660
277.1636,229
277.1672,0
277.1723,212
277.1753,688
277.1800,673
277.1840,265
277.1874,0
277.1915,212
277.1955,688
277.2000,676
277.2040,274
277.2076,0
277.2117,203
277.2157,689
277.2194,674
277.2234,257
277.2280,0
277.2321,186
277.2362,689
277.2403,672
277.2443,264
277.2479,0
277.2521,187
277.2562,689
277.2595,671
277.2635,269
277.2671,0
277.2716,180
277.2756,689
277.2793,675
277.2832,272
277.2879,0
277.2920,189
277.2960,689
277.3003,677
277.3042,278
277.3079,0
277.3120,182
277.3152,689
277.3200,668
277.3240,271
277.3277,0
277.3322,174
277.3362,689
277.3399,674
277.3439,265
277.3475,0
277.3516,177
277.3556,688
277.3602,673
277.3632,274
277.3679,0
277.3720,172
277.3760,689
277.3797,676
277.3837,269
277.3873,0
277.3913,169
277.3955,689
277.3998,678
277.4039,270
277.4074,0
277.4116,167
277.4156,688
277.4193,676
277.4243,279
277.4279,0
277.4320,167
277.4360,689
277.4393,677
277.4433,277
277.4479,0
277.4520,166
277.4551,689
277.4600,678
277.4640,289
277.4676,0
277.4716,168
277.4757,689
277.4794,676
277.4834,283
277.4881,0
277.4922,161
277.4962,688
277.4994,676
277.5035,281
277.5081,0
277.5121,156
277.5161,689
277.5197,676
277.5237,283
277.5282,0
277.5323,170
277.5363,689
277.5398,671
277.5438,274
277.5483,0
277.5523,166
277.5563,689
277.5599,673
277.5639,261
277.5674,0
277.5715,170
277.5755,689
277.5803,671
277.5843,263
277.5879,0
277.5920,146
277.5962,688
277.5995,678
277.6037,291
277.6073,0
277.6124,153
277.6164,688
277.6201,680
277.6241,296
277.6283,0
277.6323,155
277.6363,688
277.6400,680
277.6439,297
277.6474,0
277.6514,147
277.6554,688
277.6600,682
277.6640,299
277.6675,0
277.6715,145
277.6756,689
277.6804,678
277.6844,284
277.6874,0
277.6918,143
277.6958,688
277.7001,678
277.7043,291
277.7078,0
277.7118,143
277.7159,688
277.7196,678
277.7236,304
277.7272,0
277.7323,137
277.7357,688
277.7402,681
277.7442,301
277.7480,0
277.7521,138
277.7561,689
277.7598,680
277.7638,298
277.7682,0
277.7724,132
277.7763,688
277.7801,670
277.7841,299
277.7877,0
277.7918,133
277.7958,688
277.7996,677
277.8037,293
277.8074,0
277.8114,127
277.8164,689
277.8201,681
277.8241,314
277.8283,0
277.8323,127
277.8363,688
277.8395,685
277.8435,315
277.8481,0
277.8521,117
277.8561,688
277.8600,680
277.8640,305
277.8676,0
277.8716,124
277.8756,688
277.8801,680
277.8841,298
277.8877,0
277.8917,133
277.8957,689
277.8997,679
277.9038,306
277.9082,0
277.9123,132
277.9163,689
277.9200,682
277.9242,303
277.9278,1
277.9319,131
277.9359,688
277.9396,684
277.9436,334
277.9483,0
277.9523,118
277.9563,688
277.9601,683
277.9641,316
277.9677,0
277.9718,120
277.9758,689
277.9805,683
277.9845,321
277.9880,0
277.9921,118
277.9961,688
278.0004,686
278.0046,334
278.0083,0
278.0123,112
278.0162,689
278.0200,686
278.0240,329
278.0276,0
278.0317,111
278.0357,689
278.0404,684
278.0445,325
278.0484,0
278.0514,107
278.0554,689
278.0595,684
278.0640,329
278.0675,0
278.0715,105
278.0755,683
278.0801,684
278.0841,328
278.0876,0
278.0916,103
278.0957,686
278.1000,685
278.1041,334
278.1077,0
278.1125,101
278.1155,684
278.1202,686
278.1242,338
278.1283,0
278.1325,103
278.1364,688
278.1402,686
278.1442,329
278.1478,0
278.1519,99
278.1559,681
278.1605,686
278.1635,342
278.1682,0
278.1721,93
278.1762,681
278.1800,686
278.1839,326
278.1876,0
278.1923,88
278.1962,686
278.2000,686
278.2037,333
278.2084,0
278.2115,88
278.2155,667
278.2203,686
278.2244,322
278.2281,0
278.2321,100
278.2362,685
278.2402,676
278.2442,316
278.2478,0
278.2518,95
278.2558,681
278.2604,685
278.2644,316
278.2680,0
278.2721,97
278.2761,688
278.2798,687
278.2845,354
278.2883,0
278.2923,79
278.2963,658
278.3000,686
278.3041,345
278.3077,0
278.3118,79
278.3160,671
278.3197,687
278.3237,348
278.3284,0
278.3325,82
278.3365,673
278.3402,688
278.3442,348
278.3478,0
278.3519,80
278.3559,666
278.3596,687
278.3636,343
278.3684,0
278.3724,75
278.3763,666
278.3805,688
278.3835,348
278.3882,0
278.3922,75
278.3962,661
278.4006,688
278.4037,342
278.4083,0
278.4116,72
278.4156,653
278.4203,686
278.4233,338
278.4284,0
278.4325,74
278.4365,665
278.4401,688
278.4442,360
278.4478,0
278.4519,72
278.4558,663
278.4605,688
278.4636,354
278.4683,0
278.4715,71
278.4756,656
278.4803,687
278.4843,347
278.4880,0
278.4921,68
278.4961,650
278.5004,688
278.5045,351
278.5083,0
278.5123,65
278.5163,653
278.5206,688
278.5236,357
278.5283,0
278.5323,66
278.5363,647
278.5401,688
278.5441,359
278.5477,0
278.5518,63
278.5558,643
278.5605,688
278.5645,358
278.5682,0
278.5722,64
278.5762,639
278.5799,687
278.5839,350
278.5876,0
278.5917,69
278.5957,657
278.5992,686
278.6038,341
278.6085,0
278.6127,71
278.6158,668
278.6207,688
278.6247,360
278.6279,0
278.6320,59
278.6360,648
278.6398,689
278.6437,370
278.6484,0
278.6515,61
278.6555,648
278.6602,689
278.6642,372
278.6678,0
278.6719,59
278.6758,644
278.6795,688
278.6835,372
278.6883,0
278.6925,52
278.6955,638
278.6992,688
278.7040,366
278.7075,0
278.7115,53
278.7156,635
278.7203,688
278.7243,367
278.7279,0
278.7320,53
278.7360,641
278.7403,688
278.7442,377
278.7477,0
278.7518,50
278.7558,633
278.7595,688
278.7635,379
278.7672,0
278.7718,44
278.7758,632
278.7795,688
278.7837,371
278.7884,0
278.7925,44
278.7955,610
278.7998,688
278.8037,366
278.8083,0
278.8124,46
278.8164,623
278.8201,689
278.8241,384
278.8277,0
278.8318,46
278.8358,630
278.8396,688
278.8436,375
278.8481,0
278.8521,45
278.8561,625
278.8598,688
278.8641,374
278.8678,0
278.8719,44
278.8760,613
278.8806,688
278.8846,358
278.8883,0
278.8922,35
278.8963,604
278.9001,688
278.9038,371
278.9082,0
278.9122,45
278.9162,625
278.9199,688
278.9239,388
278.9286,0
278.9316,55
278.9356,641
278.9399,689
278.9439,376
278.9483,0
278.9524,45
278.9564,627
278.9601,688
278.9641,366
278.9677,0
278.9718,37
278.9758,605
278.9806,688
278.9846,378
278.9883,0
278.9923,36
278.9963,596
279.0000,689
279.0043,381
279.0079,0
279.0120,33
279.0162,606
279.0204,688
279.0245,397
279.0282,0
279.0321,35
279.0362,611
279.0399,689
279.0439,400
279.0485,0
279.0524,34
279.0555,612
279.0602,689
279.0643,399
279.0679,0
279.0720,32
279.0760,592
279.0803,689
279.0843,391
279.0880,0
279.0921,29
279.0961,595
279.0998,689
279.1044,390
279.1080,0
279.1125,33
279.1155,595
279.1203,689
279.1243,386
279.1287,0
279.1318,31
279.1358,592
279.1404,689
279.1444,403
279.1482,0
279.1522,32
279.1561,597
279.1598,688
279.1638,411
279.1685,0
279.1726,28
279.1755,598
279.1802,689
279.1842,396
279.1883,0
279.1924,22
279.1954,582
279.2002,688
279.2038,388
279.2083,0
279.2124,25
279.2164,590
279.2201,688
279.2241,401
279.2277,0
279.2318,16
279.2357,586
279.2403,689
279.2443,408
279.2480,0
279.2520,25
279.2561,590
279.2604,689
279.2643,410
279.2680,0
279.2721,26
279.2760,599
279.2799,688
279.2841,396
279.2888,0
279.2918,24
279.2957,590
279.3002,688
279.3039,395
279.3086,0
279.3125,23
279.3156,582
279.3202,688
279.3242,400
279.3278,0
279.3319,20
279.3359,583
279.3396,688
279.3439,410
279.3485,0
279.3526,19
279.3556,580
279.3603,689
279.3643,415
279.3679,0
279.3720,19
279.3760,580
279.3808,688
279.3848,426
279.3884,0
279.3925,14
279.3955,559
279.4002,689
279.4039,421
279.4086,0
279.4127,17
279.4157,577
279.4203,689
279.4244,417
279.4282,0
279.4322,14
279.4361,562
279.4408,688
279.4438,416
279.4484,0
279.4524,17
279.4555,571
279.4603,689
279.4643,428
279.4684,0
279.4724,14
279.4755,563
279.4802,688
279.4841,428
279.4878,0
279.4919,14
279.4959,569
279.4996,689
279.5042,432
279.5078,0
279.5119,15
279.5159,567
279.5206,689
279.5247,439
279.5283,0
279.5324,14
279.5364,561
279.5401,689
279.5441,433
279.5489,0
279.5529,12
279.5558,573
279.5606,689
279.5646,431
279.5683,0
279.5723,11
279.5762,562
279.5807,689
279.5838,437
279.5884,0
279.5924,11
279.5955,557
279.6003,689
279.6040,424
279.6084,0
279.6125,16
279.6155,574
279.6202,688
279.6243,431
279.6280,0
279.6321,14
279.6361,571
279.6402,689
279.6441,421
279.6490,0
279.6528,16
279.6561,577
279.6598,688
279.6638,429
279.6685,0
279.6727,11
279.6757,554
279.6804,688
279.6844,448
279.6878,0
279.6918,8
279.6959,556
279.7005,689
279.7044,445
279.7080,0
279.7121,10
279.7160,548
279.7205,689
279.7246,452
279.7283,0
279.7324,10
279.7364,545
279.7401,688
279.7441,451
279.7481,0
279.7522,6
279.7562,542
279.7599,689
279.7640,451
279.7688,0
279.7718,6
279.7758,543
279.7805,689
279.7845,447
279.7883,0
279.7923,5
279.7963,534
279.8000,689
279.8037,442
279.8084,0
279.8124,6
279.8155,534
279.8202,689
279.8242,448
279.8278,0
279.8319,5
279.8359,532
279.8406,689
279.8446,446
279.8483,0
279.8523,3
279.8563,516
279.8604,689
279.8645,458
279.8682,0
279.8722,3
279.8762,520
279.8799,689
279.8839,447
279.8886,0
279.8927,3
279.8957,521
279.9004,688
279.9040,434
279.9077,0
279.9118,4
279.9158,538
279.9205,688
279.9246,433
279.9283,0
279.9323,4
279.9363,530
279.9400,689
279.9440,434
279.9487,0
279.9527,3
279.9557,531
279.9604,688
279.9644,459
279.9680,0
279.9721,2
279.9761,518
279.9799,688
279.9841,464
279.9889,0
279.9929,3
279.9959,521
280.0006,689
280.0043,461
280.0079,0
280.0120,1
280.0160,514
280.0207,688
280.0247,450
280.0284,0
280.0325,0
280.0355,501
280.0402,689
280.0442,452
280.0478,0
280.0519,0
280.0559,499
280.0605,689
280.0646,458
280.0684,0
280.0724,0
280.0763,505
280.0809,689
280.0839,464
280.0886,0
280.0920,0
280.0961,509
280.1008,689
280.1046,459
280.1083,0
280.1124,0
280.1164,503
280.1201,689
280.1240,458
280.1288,0
280.1328,0
280.1358,493
280.1405,688
280.1445,469
280.1483,0
280.1523,0
280.1563,500
280.1600,689
280.1640,470
280.1687,0
280.1720,0
280.1756,495
280.1801,689
280.1843,482
280.1879,0
280.1920,0
280.1960,503
280.2007,688
280.2046,477
280.2080,0
280.2121,0
280.2161,490
280.2208,688
280.2248,461
280.2284,0
280.2324,0
280.2355,476
280.2403,689
280.2443,473
280.2485,0
280.2525,0
280.2555,483
280.2601,688
280.2642,485
280.2689,0
280.2729,0
280.2759,492
280.2806,689
280.2846,488
280.2883,0
280.2922,0
280.2973,486
280.3008,688
280.3045,494
280.3082,0
280.3122,0
280.3162,476
280.3210,688
280.3249,477
280.3285,0
280.3326,0
280.3356,480
280.3412,688
280.3443,492
280.3490,0
280.3530,0
280.3569,488
280.3604,688
280.3644,502
280.3680,0
280.3721,0
280.3760,490
280.3809,688
280.3849,501
280.3891,0
280.3922,0
280.3962,487
280.4009,689
280.4045,499
280.4084,0
280.4124,0
280.4164,492
280.4202,688
280.4242,481
280.4291,0
280.4321,0
280.4373,476
280.4403,688
280.4444,475
280.4480,0
280.4530,0
280.4570,456
280.4607,689
280.4647,459
280.4683,0
280.4723,0
280.4763,459
280.4801,688
280.4850,462
280.4888,0
280.4928,0
280.4958,444
280.5005,689
280.5041,485
280.5086,0
280.5127,0
280.5158,444
280.5205,689
280.5245,483
280.5282,0
280.5322,0
280.5362,443
280.5410,689
280.5450,494
280.5484,0
280.5524,0
280.5555,445
280.5603,688
280.5642,491
280.5690,0
280.5729,0
280.5769,437
280.5805,689
280.5844,499
280.5883,0
280.5922,0
280.5963,441
280.6010,689
280.6047,501
280.6088,0
280.6128,0
280.6159,442
280.6206,688
280.6246,506
280.6284,0
280.6325,0
280.6355,438
280.6411,689
280.6441,502
280.6486,0
280.6526,0
280.6570,442
280.6607,688
280.6647,509
280.6683,0
280.6729,0
280.6759,439
280.6806,689
280.6846,504
280.6883,0
280.6924,0
280.6964,443
280.7001,688
280.7049,513
280.7083,0
280.7124,0
280.7155,432
280.7211,688
280.7251,510
280.7288,0
280.7327,1
280.7357,442
280.7404,688
280.7444,516
280.7486,0
280.7527,0
280.7557,436
280.7604,689
280.7645,523
280.7681,0
280.7721,0
280.7761,449
280.7813,689
280.7842,504
280.7890,0
280.7930,0
280.7970,442
280.8007,689
280.8044,502
280.8082,0
280.8122,0
280.8162,436
280.8209,689
280.8248,512
280.8285,0
280.8326,0
280.8356,423
280.8404,688
280.8444,525
280.8491,10
280.8531,0
280.8570,430
280.8603,689
280.8644,530
280.8680,24
280.8732,0
280.8772,421
280.8809,689
280.8849,531
280.8888,17
280.8929,0
280.8959,423
280.9006,688
280.9049,533
280.9086,20
280.9127,0
280.9157,412
280.9205,689
280.9245,530
280.9282,20
280.9323,0
280.9371,413
280.9402,689
280.9442,530
280.9489,18
280.9521,0
280.9560,413
280.9608,688
280.9648,532
280.9682,21
280.9723,0
280.9763,403
280.9801,689
280.9843,528
280.9890,15
280.9930,0
280.9969,401
281.0004,689
281.0042,538
281.0089,21
281.0130,0
281.0170,398
281.0206,688
281.0245,527
281.0291,18
281.0331,0
281.0371,400
281.0408,689
281.0448,543
281.0484,21
281.0525,0
281.0572,393
281.0603,688
281.0644,537
281.0680,20
281.0732,0
281.0772,390
281.0809,688
281.0849,536
281.0886,30
281.0926,0
281.0956,388
281.1004,689
281.1051,533
281.1082,25
281.1122,0
281.1162,386
281.1210,689
281.1250,534
281.1286,20
281.1327,0
281.1356,376
281.1404,688
281.1444,529
281.1491,23
281.1531,0
281.1571,377
281.1608,689
281.1648,533
281.1685,6
281.1725,0
281.1756,366
281.1803,689
281.1843,524
281.1888,9
281.1929,0
281.1959,353
281.2005,689
281.2043,520
281.2091,0
281.2130,0
281.2160,329
281.2206,688
281.2246,516
281.2283,0
281.2323,0
281.2364,340
281.2409,688
281.2449,517
281.2484,0
281.2524,0
281.2564,341
281.2610,689
281.2650,510
281.2685,0
281.2725,0
281.2770,330
281.2811,689
281.2851,507
281.2889,0
281.2929,0
281.2959,323
281.3007,689
281.3044,509
281.3091,0
281.3123,0
281.3164,329
281.3211,688
281.3251,503
281.3286,2
281.3326,0
281.3357,356
281.3403,689
281.3453,522
281.3491,13
281.3531,0
281.3570,366
281.3611,688
281.3653,557
281.3689,40
281.3724,0
281.3771,351
281.3812,688
281.3852,547
281.3883,39
281.3924,0
281.3964,344
281.4011,689
281.4051,549
281.4088,37
281.4128,0
281.4158,346
281.4209,688
281.4249,552
281.4286,47
281.4325,0
281.4370,351
281.4411,688
281.4451,564
281.4491,56
281.4532,0
281.4562,349
281.4609,688
281.4648,566
281.4687,69
281.4727,0
281.4757,354
281.4803,688
281.4844,567
281.4891,77
281.4931,0
281.4970,351
281.5007,688
281.5044,573
281.5091,70
281.5131,0
281.5171,353
281.5209,688
281.5249,576
281.5282,79
281.5324,0
281.5363,352
281.5411,689
281.5451,578
281.5488,82
281.5528,0
281.5558,351
281.5606,689
281.5646,579
281.5683,86
281.5723,0
281.5763,353
281.5810,688
281.5850,579
281.5888,95
281.5928,0
281.5958,358
281.6005,688
281.6041,581
281.6091,97
281.6132,0
281.6171,348
281.6199,689
281.6252,587
281.6290,88
281.6330,0
281.6369,350
281.6405,689
281.6447,589
281.6484,101
281.6527,0
281.6574,354
281.6604,689
281.6644,590
281.6689,91
281.6729,0
281.6770,330
281.6807,688
281.6847,590
281.6885,98
281.6925,0
281.6965,339
281.7001,688
281.7049,589
281.7085,103
281.7126,0
281.7157,341
281.7204,689
281.7244,590
281.7291,106
281.7331,0
281.7371,340
281.7408,688
281.7448,601
281.7485,116
281.7526,0
281.7572,339
281.7603,689
281.7652,597
281.7687,111
281.7727,0
281.7774,325
281.7811,688
281.7850,593
281.7885,112
281.7925,0
281.7970,330
281.8010,689
281.8045,598
281.8088,112
281.8127,0
281.8172,337
281.8212,689
281.8254,605
281.8291,127
281.8331,0
281.8371,333
281.8408,689
281.8448,605
281.8484,133
281.8525,0
281.8558,344
281.8606,688
281.8646,590
281.8693,103
281.8733,0
281.8773,333
281.8810,688
281.8849,596
281.8885,103
281.8925,0
281.8972,315
281.9003,689
281.9051,609
281.9087,127
281.9128,0
281.9174,321
281.9204,688
281.9244,612
281.9289,145
281.9329,0
281.9359,332
281.9404,688
281.9444,617
281.9491,142
281.9532,0
281.9572,322
281.9609,688
281.9648,607
281.9686,128
281.9725,0
281.9765,311
281.9810,689
281.9850,606
281.9885,130
281.9926,0
281.9973,313
282.0004,689
282.0051,608
282.0088,135
282.0128,0
282.0158,302
282.0206,688
282.0245,611
282.0292,135
282.0333,0
282.0373,302
282.0410,688
282.0449,615
282.0485,139
282.0526,0
282.0572,299
282.0613,688
282.0653,611
282.0690,142
282.0730,0
282.0759,294
282.0806,688
282.0846,613
282.0884,133
282.0930,0
282.0970,291
282.1007,688
282.1043,616
282.1092,149
282.1132,0
282.1172,296
282.1209,688
282.1249,613
282.1285,146
282.1326,0
282.1372,285
282.1414,689
282.1444,615
282.1491,142
282.1531,0
282.1571,284
282.1608,689
282.1648,615
282.1684,141
282.1724,0
282.1771,279
282.1813,688
282.1852,615
282.1887,141
282.1927,0
282.1972,277
282.2012,689
282.2049,621
282.2087,161
282.2127,0
282.2173,276
282.2214,688
282.2244,615
282.2291,148
282.2330,0
282.2370,268
282.2405,688
282.2446,612
282.2482,145
282.2523,0
282.2563,283
282.2610,688
282.2651,600
282.2685,126
282.2725,0
282.2772,277
282.2813,689
282.2854,613
282.2890,133
282.2930,0
282.2971,264
282.3003,689
282.3053,624
282.3092,158
282.3125,0
282.3159,270
282.3207,688
282.3247,627
282.3294,160
282.3334,0
282.3374,271
282.3409,688
282.3449,624
282.3484,162
282.3534,0
282.3564,267
282.3609,688
282.3649,625
282.3684,158
282.3734,0
282.3775,262
282.3810,688
282.3850,625
282.3885,157
282.3925,0
282.3972,255
282.4013,689
282.4049,632
282.4086,167
282.4127,0
282.4173,263
282.4214,689
282.4254,629
282.4292,151
282.4332,0
282.4372,264
282.4408,689
282.4448,616
282.4484,153
282.4525,0
282.4575,258
282.4612,689
282.4652,623
282.4688,163
282.4729,0
282.4769,243
282.4807,688
282.4846,624
282.4894,168
282.4934,0
282.4974,243
282.5010,688
282.5051,631
282.5084,175
282.5135,0
282.5171,240
282.5211,688
282.5251,629
282.5286,176
282.5331,0
282.5371,249
282.5407,689
282.5447,622
282.5493,162
282.5533,0
282.5573,254
282.5608,688
282.5648,625
282.5684,163
282.5735,0
282.5774,244
282.5809,689
282.5849,634
282.5885,184
282.5935,0
282.5970,235
282.6011,689
282.6051,641
282.6094,192
282.6135,0
282.6171,235
282.6212,688
282.6252,641
282.6289,195
282.6329,0
282.6375,237
282.6407,688
282.6445,636
282.6491,197
282.6531,0
282.6571,225
282.6606,689
282.6646,639
282.6683,197
282.6733,0
282.6774,221
282.6811,689
282.6851,643
282.6888,197
282.6927,0
282.6972,239
282.7012,688
282.7052,651
282.7092,207
282.7132,0
282.7172,230
282.7208,689
282.7248,646
282.7293,202
282.7333,0
282.7374,233
282.7409,689
282.7449,652
282.7494,206
282.7534,0
282.7574,222
282.7609,689
282.7649,647
282.7694,204
282.7734,0
282.7774,217
282.7809,688
282.7850,648
282.7888,210
282.7927,0
282.7972,222
282.8012,688
282.8052,653
282.8093,218
282.8133,0
282.8173,220
282.8208,688
282.8248,648
282.8293,210
282.8333,0
282.8373,217
282.8408,689
282.8448,648
282.8493,211
282.8533,0
282.8573,209
282.8608,688
282.8648,653
282.8693,221
282.8733,0
282.8773,215
282.8808,689
282.8848,655
282.8893,224
282.8934,0
282.8974,216
282.9009,688
282.9054,644
282.9090,214
282.9129,0
282.9174,226
282.9214,689
282.9245,642
282.9290,207
282.9330,0
282.9370,224
282.9415,689
282.9455,656
282.9490,229
282.9530,0
282.9575,209
282.9615,689
282.9655,665
282.9690,238
282.9730,0
282.9770,208
282.9806,689
282.9846,662
282.9891,237
282.9931,0
282.9971,205
283.0007,688
283.0047,663
283.0092,240
283.0133,0
283.0173,201
283.0208,688
283.0248,663
283.0294,235
283.0334,0
283.0374,200
283.0415,689
283.0455,663
283.0491,239
283.0531,0
283.0571,194
283.0609,688
283.0649,667
283.0685,243
283.0736,0
283.0771,200
283.0812,688
283.0852,665
283.0888,243
283.0928,0
283.0975,192
283.1016,688
283.1056,655
283.1094,236
283.1134,0
283.1174,179
283.1211,688
283.1250,658
283.1289,229
283.1329,0
283.1375,188
283.1406,689
283.1456,662
283.1493,241
283.1533,0
283.1573,186
283.1610,689
283.1650,667
283.1687,250
283.1729,0
283.1775,177
283.1807,689
283.1847,663
283.1894,248
283.1934,0
283.1974,177
283.2010,689
283.2041,659
283.2086,237
283.2126,0
283.2173,190
283.2214,689
283.2254,656
283.2291,228
283.2331,0
283.2375,192
283.2415,688
283.2456,658
283.2491,238
283.2531,0
283.2571,190
283.2606,688
283.2656,667
283.2693,257
283.2733,0
283.2773,177
283.2811,688
283.2851,670
283.2887,264
283.2928,0
283.2974,169
283.3015,688
283.3045,670
283.3090,255
283.3130,0
283.3170,171
283.3207,689
283.3247,674
283.3294,263
283.3334,0
283.3374,163
283.3410,689
283.3450,673
283.3486,263
283.3536,0
283.3571,169
283.3611,688
283.3651,673
283.3689,269
283.3730,0
283.3776,163
283.3807,688
283.3847,676
283.3893,267
283.3933,0
283.3974,165
283.4012,688
283.4052,672
283.4095,266
283.4135,0
283.4171,150
283.4212,689
283.4252,674
283.4290,272
283.4330,0
283.4370,158
283.4407,688
283.4447,670
283.4494,263
283.4534,0
283.4571,155
283.4612,689
283.4652,668
283.4688,260
283.4728,0
283.4774,145
283.4815,689
283.4855,670
283.4892,261
283.4933,0
283.4973,154
283.5009,689
283.5049,671
283.5091,264
283.5131,0
283.5171,139
283.5209,689
283.5249,672
283.5295,269
283.5336,0
283.5372,134
283.5413,688
283.5453,673
283.5490,270
283.5530,0
283.5570,135
283.5607,689
283.5647,669
283.5694,268
283.5734,0
283.5774,138
283.5812,688
283.5852,674
283.5889,252
283.5929,0
283.5974,143
283.6015,688
283.6054,667
283.6095,258
283.6134,0
283.6169,141
283.6209,688
283.6250,670
283.6287,265
283.6338,0
283.6374,125
283.6415,688
283.6454,677
283.6490,287
283.6530,0
283.6575,132
283.6615,688
283.6655,677
283.6691,284
283.6731,0
283.6771,131
283.6808,689
283.6848,676
283.6896,290
283.6936,0
283.6972,126
283.7013,689
283.7053,680
283.7097,294
283.7137,0
283.7172,128
283.7212,689
283.7253,679
283.7290,301
283.7330,0
283.7376,131
283.7418,689
283.7456,679
283.7493,301
283.7533,0
283.7573,121
283.7620,688
283.7650,680
283.7699,303
283.7728,0
283.7774,128
283.7814,689
283.7854,681
283.7889,305
283.7930,0
283.7974,122
283.8015,689
283.8055,679
283.8092,306
283.8133,0
283.8173,120
283.8210,688
283.8249,680
283.8296,303
283.8336,0
283.8370,117
283.8411,688
283.8451,682
283.8489,306
283.8529,0
283.8574,118
283.8614,688
283.8655,682
283.8692,307
283.8732,0
283.8772,113
283.8810,688
283.8849,683
283.8894,318
283.8934,0
283.8974,110
283.9011,688
283.9051,684
283.9095,310
283.9135,0
283.9171,102
283.9212,682
283.9253,682
283.9290,306
283.9330,0
283.9376,105
283.9417,683
283.9457,680
283.9495,299
283.9534,0
283.9571,113
283.9612,688
283.9651,680
283.9688,305
283.9728,0
283.9773,109
283.9814,688
283.9854,682
283.9889,318
283.9929,0
283.9974,102
284.0015,676
284.0055,680
284.0092,305
284.0133,0
284.0172,89
284.0210,660
