Alpha,Beta,AlphaBetaRatio,Label
4.814765399172315e-06,3.933806552579691e-06,1.223945645221144,Not Calm
9.196310234782144e-07,3.727908022036463e-06,0.2466882278323602,Not Calm
1.4498010113551728e-06,2.543636860989391e-06,0.5699716943051564,Not Calm
3.3881399742263142e-06,9.307801250575e-07,3.640107779500564,Calm
3.1818265919565244e-06,1.5087328534753218e-06,2.108939687120407,Calm
6.391470515523434e-06,8.067114322452476e-06,0.7922870880526172,Not Calm
1.39655546649221e-06,9.79847595942348e-07,1.4252782496742282,Calm
2.678290362375941e-06,3.422403717827843e-06,0.7825758102190873,Not Calm
9.111339675709008e-07,2.5994327828420585e-06,0.3505126093603864,Calm
1.8458776781846508e-06,2.5441977528287955e-06,0.7255244511289621,Not Calm
1.752195394664894e-06,1.1312215441543208e-06,1.5489409689194005,Calm
9.13485316692794e-06,8.752285439624245e-06,1.0437106090680834,Not Calm
1.2809874450348744e-06,1.8261935225612207e-06,0.7014521896005306,Calm
4.475668123145035e-07,1.8937578852407568e-06,0.2363379267237234,Calm
3.3482910369539165e-06,1.3993847665958852e-06,2.392687927494667,Calm
3.903173435931732e-06,3.5166643794089558e-06,1.1099078600693015,Not Calm
3.494227150110691e-06,2.227999557624524e-06,1.5683248850534826,Calm
1.884383908053004e-06,2.1890963949113306e-06,0.8608044453562451,Calm
7.543599856069583e-07,3.3607061238813324e-06,0.2244647278875238,Not Calm
1.3906640818670466e-06,1.608138362056063e-06,0.8647664371920288,Calm
2.7499694111137595e-06,2.091363434062446e-06,1.3149170375289485,Not Calm
7.332082743001465e-07,3.170558586827909e-06,0.2312552360162217,Not Calm
2.9152796469711444e-06,4.5880106891382486e-06,0.6354125664686958,Not Calm
1.3575740434933307e-06,8.018629956356205e-07,1.6930249317930046,Calm
1.1604503916615809e-06,3.168914456183385e-06,0.3661980806699395,Not Calm
2.492106818281356e-06,4.179937751038257e-06,0.5962066821838053,Not Calm
1.2300515273627168e-06,1.7425886609126443e-06,0.7058760078919044,Not Calm
9.688240801925376e-07,1.7913107909779602e-06,0.5408464489088526,Calm
8.110827942649462e-07,1.940067349929081e-06,0.4180694006806492,Not Calm
1.259190654889777e-06,3.509013847197957e-06,0.3588445955821105,Not Calm
1.1930409585768228e-06,8.41107129857199e-07,1.418417364717113,Calm
2.174255743822948e-06,3.493289246184797e-06,0.6224093084182953,Not Calm
9.081296135144002e-07,1.3614800544010435e-06,0.6670164653377268,Calm
2.8759358785637023e-06,4.225723005532259e-06,0.6805784181307118,Not Calm
2.0961086638503524e-06,3.584592764398797e-06,0.5847550340078613,Not Calm
3.3309880875959284e-06,1.90131380451118e-06,1.751940200345998,Calm
1.8569108790764576e-06,2.1568430342990567e-06,0.8609392753886365,Calm
4.116640307195709e-06,1.3031323989417705e-06,3.159034577406481,Calm
1.4894042834496469e-06,7.214641510530347e-07,2.0644189753236417,Calm
1.2006718769550477e-06,3.3307292626735976e-06,0.3604831801883713,Not Calm
1.8064017324560308e-06,1.3613810900474834e-06,1.3268891022961289,Calm
1.0379984882541224e-05,7.192776484878056e-06,1.4431123926016454,Not Calm
1.029091634910319e-06,1.1822042927613365e-06,0.8704854492674999,Calm
1.7564837342974135e-06,3.448147721874472e-06,0.5093992125553598,Not Calm
1.3525395776944131e-06,1.0380179135092486e-06,1.3030021544829171,Calm
3.3137050717667745e-06,4.522573355106763e-06,0.7327034437208257,Not Calm
2.6793242853401373e-06,3.299384270208581e-06,0.812067969630817,Not Calm
3.0329774765829933e-06,2.599471760882956e-06,1.1667668494128167,Calm
2.478422708321381e-06,1.4696662245923631e-06,1.6863847497133666,Calm
2.9776425273120976e-06,2.122519651906281e-06,1.4028810167377304,Calm
2.30891002921438e-06,1.7369670175546303e-06,1.3292768405383732,Calm
3.50764826615764e-06,4.558375486454593e-06,0.7694952459666314,Not Calm
2.2792737176665656e-06,3.784203686700651e-06,0.6023126412769301,Not Calm
2.757116883171178e-06,4.100963729037951e-06,0.6723095021905918,Not Calm
3.2374151219475277e-06,3.618269999705726e-06,0.8947411669695259,Not Calm
2.1647738933321077e-06,3.476248655078361e-06,0.6227327524944586,Not Calm
