Window,Alpha,Beta,AlphaBetaRatio
393,2.3319902299171727e-06,1.7554938720190544e-06,1.3283955399030074
394,2.4164953979906857e-06,2.6385728692011023e-06,0.9158342474439009
395,2.42420014686514e-06,2.102025219427664e-06,1.1532688211634288
396,2.734514744331389e-06,1.0710001552677082e-06,2.553234685244156
397,2.6175438819133105e-06,1.1835102168582337e-06,2.211678314752438
398,1.7326298495267737e-06,1.2042683189204499e-06,1.4387407044635754
399,1.491367639680485e-06,1.534687295830681e-06,0.9717729753364848
400,2.1717082269325755e-06,1.814418913273118e-06,1.1969166607809032
401,1.4671364206136348e-06,1.0407233990821322e-06,1.4097275240544973
402,1.0102948741773635e-06,8.228117958492213e-07,1.2278565757976787
403,1.1705552427685464e-06,8.602394264190552e-07,1.360731915812383
404,8.292353646049292e-07,8.644587229827371e-07,0.9592538574239001
405,5.552960195963195e-07,8.245179546532487e-07,0.6734795967297638
406,1.1622171640926687e-06,6.687823255601021e-07,1.7378108237524326
407,2.011582735659537e-06,9.387907987205365e-07,2.1427380183115257
408,1.4870709325055005e-06,9.096415846159852e-07,1.634787764384456
409,4.149279970216197e-07,1.2042345631053215e-06,0.34455745561035717
410,3.9231080243434404e-07,9.591628685725062e-07,0.4090137507284958
